__url,shop_id,shop_name,shop_categories,shop_rank,latitude,longitude,shop_spend,shop_scores,shop_comment_num,tags
"http://www.dianping.com/shop/32461389","32461389","牛new寿喜烧(淮海店)","[""上海餐厅"",""淮海路"",""自助餐""]","准五星商户","31.218125","121.464484","140元","[{""score"":""8.9"",""score_title"":""口味""},{""score"":""8.8"",""score_title"":""环境""},{""score"":""8.7"",""score_title"":""服务""}]","5147","[{""tag"":""回头客"",""count"":""231""},{""tag"":""上菜快"",""count"":""122""},{""tag"":""干净卫生"",""count"":""107""},{""tag"":""牛肉赞"",""count"":""343""},{""tag"":""海鲜棒"",""count"":""24""},{""tag"":""味道赞"",""count"":""825""},{""tag"":""工作餐"",""count"":""139""},{""tag"":""朋友聚餐"",""count"":""45""},{""tag"":""下午茶"",""count"":""10""},{""tag"":""请客"",""count"":""9""},{""tag"":""公司聚餐"",""count"":""6""}]",
"http://www.dianping.com/shop/66876037","66876037","Professor Lee 李教授-倍乐","[""上海餐厅"",""淮海路"",""其他"",""创意菜""]","准五星商户","31.223393","121.473548","157元","[{""score"":""8.5"",""score_title"":""口味""},{""score"":""9.0"",""score_title"":""环境""},{""score"":""9.1"",""score_title"":""服务""}]","1971","[{""tag"":""回头客"",""count"":""43""},{""tag"":""干净卫生"",""count"":""24""},{""tag"":""牛肉赞"",""count"":""96""},{""tag"":""海鲜棒"",""count"":""18""},{""tag"":""高大上"",""count"":""36""},{""tag"":""菜品不错"",""count"":""184""},{""tag"":""现做现卖"",""count"":""139""},{""tag"":""工作餐"",""count"":""64""},{""tag"":""朋友聚餐"",""count"":""23""},{""tag"":""文艺清新"",""count"":""22""}]",
"http://www.dianping.com/shop/3703684","3703684","慧公馆MAISON DE L&apos;HUI(巨鹿路店)","[""上海餐厅"",""淮海路"",""本帮江浙菜"",""本帮菜""]","五星商户","31.22324","121.46397","396元","[{""score"":""8.7"",""score_title"":""口味""},{""score"":""9.2"",""score_title"":""环境""},{""score"":""9.0"",""score_title"":""服务""}]","2636","[{""tag"":""回头客"",""count"":""71""},{""tag"":""有萌宠"",""count"":""7""},{""tag"":""干净卫生"",""count"":""22""},{""tag"":""下午茶"",""count"":""514""},{""tag"":""老洋房"",""count"":""163""},{""tag"":""别墅"",""count"":""107""},{""tag"":""请客"",""count"":""97""},{""tag"":""工作餐"",""count"":""57""},{""tag"":""朋友聚餐"",""count"":""28""},{""tag"":""家庭聚餐"",""count"":""16""},{""tag"":""有故事"",""count"":""13""}]",
"http://www.dianping.com/shop/32666090","32666090","九鼎轩脆毛肚火锅(打浦路店)","[""上海餐厅"",""打浦桥"",""火锅""]","准五星商户","31.203314","121.470334","134元","[{""score"":""9.0"",""score_title"":""口味""},{""score"":""8.3"",""score_title"":""环境""},{""score"":""8.3"",""score_title"":""服务""}]","3281","[{""tag"":""回头客"",""count"":""227""},{""tag"":""干净卫生"",""count"":""124""},{""tag"":""上菜快"",""count"":""18""},{""tag"":""菜品不错"",""count"":""281""},{""tag"":""高大上"",""count"":""5""},{""tag"":""分量足"",""count"":""107""},{""tag"":""味道赞"",""count"":""541""},{""tag"":""深夜食堂"",""count"":""69""},{""tag"":""朋友聚餐"",""count"":""49""},{""tag"":""请客"",""count"":""21""}]",
"http://www.dianping.com/shop/67053415","67053415","左庭右院鲜牛肉火锅(日月光店)","[""上海餐厅"",""打浦桥"",""火锅""]","准五星商户","31.20624","121.4685","129元","[{""score"":""8.9"",""score_title"":""口味""},{""score"":""8.8"",""score_title"":""环境""},{""score"":""8.6"",""score_title"":""服务""}]","2129","[{""tag"":""回头客"",""count"":""120""},{""tag"":""上菜快"",""count"":""24""},{""tag"":""干净卫生"",""count"":""81""},{""tag"":""牛肉赞"",""count"":""357""},{""tag"":""菜品不错"",""count"":""129""},{""tag"":""分量足"",""count"":""63""},{""tag"":""味道赞"",""count"":""369""},{""tag"":""饮品赞"",""count"":""22""},{""tag"":""服务热情"",""count"":""506""},{""tag"":""环境优雅"",""count"":""141""}]",
"http://www.dianping.com/shop/73653914","73653914","璞素","[""上海休闲娱乐"",""淮海路"",""茶馆""]","五星商户","31.22138","121.45929004811947","201元","[]","31","[]",
"http://www.dianping.com/shop/23874511","23874511","食索SALE&PEPE(日月光)","[""上海餐厅"",""打浦桥"",""西餐"",""意大利菜""]","准五星商户","31.205705","121.468584","183元","[{""score"":""8.5"",""score_title"":""口味""},{""score"":""8.9"",""score_title"":""环境""},{""score"":""8.9"",""score_title"":""服务""}]","4684","[{""tag"":""回头客"",""count"":""122""},{""tag"":""干净卫生"",""count"":""27""},{""tag"":""歪果仁出没"",""count"":""4""},{""tag"":""下午茶"",""count"":""606""},{""tag"":""工作餐"",""count"":""218""},{""tag"":""朋友聚餐"",""count"":""48""},{""tag"":""现做现卖"",""count"":""43""},{""tag"":""请客"",""count"":""20""},{""tag"":""开放厨房"",""count"":""11""}]",
"http://www.dianping.com/shop/66621749","66621749","Alley CAFE","[""上海餐厅"",""瑞金宾馆区"",""咖啡厅""]","五星商户","31.208113","121.466329","38元","[{""score"":""9.1"",""score_title"":""口味""},{""score"":""9.1"",""score_title"":""环境""},{""score"":""9.2"",""score_title"":""服务""}]","290","[{""tag"":""回头客"",""count"":""7""},{""tag"":""干净卫生"",""count"":""8""},{""tag"":""点心好"",""count"":""19""},{""tag"":""味道赞"",""count"":""43""},{""tag"":""服务热情"",""count"":""71""},{""tag"":""环境优雅"",""count"":""30""},{""tag"":""性价比高"",""count"":""21""},{""tag"":""菜品不错"",""count"":""4""},{""tag"":""弄堂小店"",""count"":""60""}]",
"http://www.dianping.com/shop/26232805","26232805","就是泰Just Thai泰式火锅","[""上海餐厅"",""人民广场"",""火锅""]","五星商户","31.226807","121.480672","161元","[{""score"":""9.1"",""score_title"":""口味""},{""score"":""9.0"",""score_title"":""环境""},{""score"":""9.1"",""score_title"":""服务""}]","13911","[{""tag"":""回头客"",""count"":""580""},{""tag"":""上菜快"",""count"":""61""},{""tag"":""干净卫生"",""count"":""135""},{""tag"":""冬天吃过瘾"",""count"":""6""},{""tag"":""海鲜棒"",""count"":""109""},{""tag"":""深夜食堂"",""count"":""124""},{""tag"":""朋友聚餐"",""count"":""112""},{""tag"":""工作餐"",""count"":""54""},{""tag"":""请客"",""count"":""28""},{""tag"":""下午茶"",""count"":""25""}]",
"http://www.dianping.com/shop/13782490","13782490","顺风港湾(宏伊国际广场店)","[""上海餐厅"",""南京东路"",""本帮江浙菜""]","准五星商户","31.23716","121.4842","137元","[{""score"":""8.7"",""score_title"":""口味""},{""score"":""8.6"",""score_title"":""环境""},{""score"":""8.2"",""score_title"":""服务""}]","4876","[{""tag"":""回头客"",""count"":""235""},{""tag"":""干净卫生"",""count"":""82""},{""tag"":""肉类好"",""count"":""170""},{""tag"":""高大上"",""count"":""41""},{""tag"":""请客"",""count"":""112""},{""tag"":""下午茶"",""count"":""82""},{""tag"":""家庭聚餐"",""count"":""77""},{""tag"":""朋友聚餐"",""count"":""40""},{""tag"":""公司聚餐"",""count"":""20""},{""tag"":""现做现卖"",""count"":""17""}]",
"http://www.dianping.com/shop/19612173","19612173","哥老官重庆美蛙鱼头(人民广场二哥店)","[""上海餐厅"",""人民广场"",""火锅"",""重庆火锅""]","准五星商户","31.226752","121.480367","135元","[{""score"":""9.0"",""score_title"":""口味""},{""score"":""8.2"",""score_title"":""环境""},{""score"":""8.6"",""score_title"":""服务""}]","23558","[{""tag"":""回头客"",""count"":""1521""},{""tag"":""上菜快"",""count"":""182""},{""tag"":""干净卫生"",""count"":""253""},{""tag"":""有萌宠"",""count"":""3""},{""tag"":""深夜食堂"",""count"":""422""},{""tag"":""朋友聚餐"",""count"":""161""},{""tag"":""请客"",""count"":""41""},{""tag"":""公司聚餐"",""count"":""22""},{""tag"":""下午茶"",""count"":""16""},{""tag"":""家庭聚餐"",""count"":""11""}]",
"http://www.dianping.com/shop/24071610","24071610","非常时髦酒吧","[""上海休闲娱乐"",""外滩"",""酒吧""]","五星商户","31.245472","121.492934","281元","[{""score"":""9.0"",""score_title"":""口味""},{""score"":""9.3"",""score_title"":""环境""},{""score"":""9.0"",""score_title"":""服务""}]","628","[{""tag"":""高大上"",""count"":""55""},{""tag"":""放松舒服"",""count"":""31""},{""tag"":""饮品赞"",""count"":""4""},{""tag"":""环境优雅"",""count"":""70""},{""tag"":""服务热情"",""count"":""23""},{""tag"":""性价比高"",""count"":""16""},{""tag"":""价格实惠"",""count"":""9""},{""tag"":""氛围好"",""count"":""15""},{""tag"":""温馨浪漫"",""count"":""4""}]",
"http://www.dianping.com/shop/67659339","67659339","熹茶铺(人民广场店)","[""上海餐厅"",""人民广场"",""面包甜点"",""饮品""]","四星商户","31.227183","121.47506","19元","[{""score"":""8.4"",""score_title"":""口味""},{""score"":""7.5"",""score_title"":""环境""},{""score"":""8.3"",""score_title"":""服务""}]","115","[{""tag"":""回头客"",""count"":""4""},{""tag"":""饮品赞"",""count"":""34""},{""tag"":""味道赞"",""count"":""16""},{""tag"":""服务热情"",""count"":""16""},{""tag"":""网红店"",""count"":""11""},{""tag"":""性价比高"",""count"":""4""},{""tag"":""文艺清新"",""count"":""3""},{""tag"":""现做现卖"",""count"":""3""}]",
"http://www.dianping.com/shop/72468264","72468264","1886汽车主题德国餐厅(外滩13号店)","[""上海餐厅"",""外滩"",""西餐""]","五星商户","31.236365","121.488785","180元","[{""score"":""9.0"",""score_title"":""口味""},{""score"":""9.2"",""score_title"":""环境""},{""score"":""9.1"",""score_title"":""服务""}]","821","[{""tag"":""回头客"",""count"":""20""},{""tag"":""有表演"",""count"":""4""},{""tag"":""干净卫生"",""count"":""6""},{""tag"":""高大上"",""count"":""20""},{""tag"":""肉类好"",""count"":""66""},{""tag"":""饮品赞"",""count"":""40""},{""tag"":""菜品不错"",""count"":""113""},{""tag"":""点心好"",""count"":""15""},{""tag"":""朋友聚餐"",""count"":""27""},{""tag"":""公司聚餐"",""count"":""6""}]",
"http://www.dianping.com/shop/73398116","73398116","锦园","[""上海餐厅"",""黄浦区"",""本帮江浙菜"",""本帮菜""]","准五星商户","31.22167","121.4597","81元","[{""score"":""8.9"",""score_title"":""口味""},{""score"":""8.3"",""score_title"":""环境""},{""score"":""8.8"",""score_title"":""服务""}]","174","[{""tag"":""回头客"",""count"":""8""},{""tag"":""干净卫生"",""count"":""17""},{""tag"":""肉类好"",""count"":""19""},{""tag"":""主食赞"",""count"":""4""},{""tag"":""菜品不错"",""count"":""21""},{""tag"":""味道赞"",""count"":""61""},{""tag"":""服务热情"",""count"":""24""},{""tag"":""性价比高"",""count"":""12""},{""tag"":""价格实惠"",""count"":""9""}]",
"http://www.dianping.com/shop/6874180","6874180","南麓.浙里(外滩店)","[""上海餐厅"",""外滩"",""本帮江浙菜""]","准五星商户","31.235758","121.488912","183元","[{""score"":""8.4"",""score_title"":""口味""},{""score"":""8.6"",""score_title"":""环境""},{""score"":""8.4"",""score_title"":""服务""}]","3253","[{""tag"":""回头客"",""count"":""91""},{""tag"":""干净卫生"",""count"":""76""},{""tag"":""请客"",""count"":""127""},{""tag"":""朋友聚餐"",""count"":""49""},{""tag"":""家庭聚餐"",""count"":""44""},{""tag"":""老洋房"",""count"":""37""},{""tag"":""工作餐"",""count"":""29""},{""tag"":""公司聚餐"",""count"":""16""},{""tag"":""下午茶"",""count"":""11""},{""tag"":""隐于浮世"",""count"":""11""}]",
"http://www.dianping.com/shop/3876475","3876475","上海1号私藏菜(黄浦店)","[""上海餐厅"",""淮海路"",""本帮江浙菜"",""本帮菜""]","四星商户","31.225667","121.480924","143元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.0"",""score_title"":""环境""},{""score"":""7.5"",""score_title"":""服务""}]","10818","[{""tag"":""回头客"",""count"":""375""},{""tag"":""上菜快"",""count"":""122""},{""tag"":""干净卫生"",""count"":""88""},{""tag"":""有表演"",""count"":""15""},{""tag"":""请客"",""count"":""367""},{""tag"":""下午茶"",""count"":""252""},{""tag"":""家庭聚餐"",""count"":""231""},{""tag"":""朋友聚餐"",""count"":""117""},{""tag"":""公司聚餐"",""count"":""66""},{""tag"":""工作餐"",""count"":""31""}]",
"http://www.dianping.com/shop/500102","500102","成隆行蟹王府(南京东路店)","[""上海餐厅"",""南京东路"",""蟹宴""]","准五星商户","31.23696","121.485969","463元","[{""score"":""9.0"",""score_title"":""口味""},{""score"":""8.6"",""score_title"":""环境""},{""score"":""8.2"",""score_title"":""服务""}]","5874","[{""tag"":""回头客"",""count"":""160""},{""tag"":""有表演"",""count"":""60""},{""tag"":""干净卫生"",""count"":""82""},{""tag"":""有萌宠"",""count"":""6""},{""tag"":""请客"",""count"":""157""},{""tag"":""家庭聚餐"",""count"":""39""},{""tag"":""朋友聚餐"",""count"":""28""},{""tag"":""现做现卖"",""count"":""19""},{""tag"":""公司聚餐"",""count"":""15""},{""tag"":""工作餐"",""count"":""8""}]",
"http://www.dianping.com/shop/18489851","18489851","海底捞火锅(南京东路店)","[""上海餐厅"",""人民广场"",""火锅""]","五星商户","31.235401","121.474768","137元","[{""score"":""9.1"",""score_title"":""口味""},{""score"":""9.1"",""score_title"":""环境""},{""score"":""9.2"",""score_title"":""服务""}]","4611","[{""tag"":""回头客"",""count"":""547""},{""tag"":""干净卫生"",""count"":""109""},{""tag"":""上菜快"",""count"":""23""},{""tag"":""有表演"",""count"":""18""},{""tag"":""高大上"",""count"":""14""},{""tag"":""菜品不错"",""count"":""239""},{""tag"":""朋友聚餐"",""count"":""82""},{""tag"":""深夜食堂"",""count"":""42""},{""tag"":""请客"",""count"":""30""},{""tag"":""公司聚餐"",""count"":""16""}]",
"http://www.dianping.com/shop/9964442","9964442","重庆高老九火锅(人民广场店)","[""上海餐厅"",""人民广场"",""火锅"",""重庆火锅""]","五星商户","31.22688","121.48005","129元","[{""score"":""9.0"",""score_title"":""口味""},{""score"":""8.8"",""score_title"":""环境""},{""score"":""8.8"",""score_title"":""服务""}]","22345","[{""tag"":""回头客"",""count"":""1315""},{""tag"":""上菜快"",""count"":""170""},{""tag"":""干净卫生"",""count"":""493""},{""tag"":""高大上"",""count"":""39""},{""tag"":""菜品不错"",""count"":""1079""},{""tag"":""深夜食堂"",""count"":""584""},{""tag"":""朋友聚餐"",""count"":""312""},{""tag"":""请客"",""count"":""74""},{""tag"":""公司聚餐"",""count"":""48""},{""tag"":""家庭聚餐"",""count"":""18""}]",
"http://www.dianping.com/shop/8009245","8009245","新白鹿餐厅(东方商厦南京东路店)","[""上海餐厅"",""南京东路"",""本帮江浙菜"",""杭帮菜""]","准五星商户","31.235274","121.475441","64元","[{""score"":""8.3"",""score_title"":""口味""},{""score"":""8.4"",""score_title"":""环境""},{""score"":""8.2"",""score_title"":""服务""}]","20798","[{""tag"":""回头客"",""count"":""909""},{""tag"":""上菜快"",""count"":""530""},{""tag"":""干净卫生"",""count"":""150""},{""tag"":""朋友聚餐"",""count"":""206""},{""tag"":""请客"",""count"":""112""},{""tag"":""家庭聚餐"",""count"":""106""},{""tag"":""下午茶"",""count"":""40""},{""tag"":""工作餐"",""count"":""34""},{""tag"":""深夜食堂"",""count"":""20""},{""tag"":""文艺清新"",""count"":""16""}]",
"http://www.dianping.com/shop/5422403","5422403","鮨隐笑鱼","[""上海餐厅"",""人民广场"",""日本菜"",""日本料理""]","准五星商户","31.225728","121.482181","494元","[{""score"":""9.1"",""score_title"":""口味""},{""score"":""8.4"",""score_title"":""环境""},{""score"":""8.8"",""score_title"":""服务""}]","1792","[{""tag"":""回头客"",""count"":""72""},{""tag"":""干净卫生"",""count"":""58""},{""tag"":""海鲜棒"",""count"":""52""},{""tag"":""主食赞"",""count"":""51""},{""tag"":""肉类好"",""count"":""46""},{""tag"":""高大上"",""count"":""18""},{""tag"":""现做现卖"",""count"":""45""},{""tag"":""工作餐"",""count"":""42""},{""tag"":""深夜食堂"",""count"":""34""},{""tag"":""隐于浮世"",""count"":""20""}]",
"http://www.dianping.com/shop/63168657","63168657","da Ivo 意大利餐厅","[""上海餐厅"",""外滩"",""西餐"",""意大利菜""]","五星商户","31.23187","121.49276","766元","[{""score"":""9.0"",""score_title"":""口味""},{""score"":""9.3"",""score_title"":""环境""},{""score"":""9.1"",""score_title"":""服务""}]","1039","[{""tag"":""回头客"",""count"":""16""},{""tag"":""干净卫生"",""count"":""8""},{""tag"":""高大上"",""count"":""135""},{""tag"":""海鲜棒"",""count"":""14""},{""tag"":""牛肉赞"",""count"":""49""},{""tag"":""点心好"",""count"":""54""},{""tag"":""味道赞"",""count"":""166""},{""tag"":""下午茶"",""count"":""151""},{""tag"":""工作餐"",""count"":""24""},{""tag"":""Brunch"",""count"":""13""}]",
"http://www.dianping.com/shop/58201561","58201561","have a good time","[""上海餐厅"",""淮海路"",""日本菜"",""日本料理""]","四星商户","31.222767","121.45897","93元","[{""score"":""8.4"",""score_title"":""口味""},{""score"":""8.3"",""score_title"":""环境""},{""score"":""8.1"",""score_title"":""服务""}]","993","[{""tag"":""回头客"",""count"":""26""},{""tag"":""干净卫生"",""count"":""9""},{""tag"":""主食赞"",""count"":""28""},{""tag"":""牛肉赞"",""count"":""6""},{""tag"":""味道赞"",""count"":""183""},{""tag"":""朋友聚餐"",""count"":""21""},{""tag"":""文艺清新"",""count"":""19""},{""tag"":""现做现卖"",""count"":""16""},{""tag"":""下午茶"",""count"":""16""},{""tag"":""Brunch"",""count"":""15""}]",
"http://www.dianping.com/shop/18991088","18991088","甬府","[""上海餐厅"",""淮海路"",""本帮江浙菜"",""宁波菜""]","五星商户","31.220578","121.460835","961元","[{""score"":""9.1"",""score_title"":""口味""},{""score"":""9.1"",""score_title"":""环境""},{""score"":""9.0"",""score_title"":""服务""}]","450","[{""tag"":""回头客"",""count"":""10""},{""tag"":""干净卫生"",""count"":""16""},{""tag"":""海鲜棒"",""count"":""11""},{""tag"":""高大上"",""count"":""49""},{""tag"":""牛肉赞"",""count"":""5""},{""tag"":""主食赞"",""count"":""4""},{""tag"":""菜品不错"",""count"":""71""},{""tag"":""味道赞"",""count"":""64""},{""tag"":""环境优雅"",""count"":""42""},{""tag"":""服务热情"",""count"":""48""}]",
"http://www.dianping.com/shop/37942497","37942497","Jstone.Italian KITCHEN&Bar(襄阳公园店)","[""上海餐厅"",""淮海路"",""西餐"",""意大利菜""]","准五星商户","31.217187","121.455837","211元","[{""score"":""8.8"",""score_title"":""口味""},{""score"":""9.1"",""score_title"":""环境""},{""score"":""9.0"",""score_title"":""服务""}]","1123","[{""tag"":""回头客"",""count"":""28""},{""tag"":""上菜快"",""count"":""8""},{""tag"":""歪果仁出没"",""count"":""4""},{""tag"":""干净卫生"",""count"":""9""},{""tag"":""牛肉赞"",""count"":""60""},{""tag"":""工作餐"",""count"":""101""},{""tag"":""朋友聚餐"",""count"":""20""},{""tag"":""Brunch"",""count"":""17""},{""tag"":""下午茶"",""count"":""10""}]",
"http://www.dianping.com/shop/8067103","8067103","Home Thai(K11购物艺术中心店)","[""上海餐厅"",""淮海路"",""东南亚菜"",""泰国菜""]","准五星商户","31.22294","121.47351","149元","[{""score"":""8.6"",""score_title"":""口味""},{""score"":""8.7"",""score_title"":""环境""},{""score"":""8.4"",""score_title"":""服务""}]","15227","[{""tag"":""回头客"",""count"":""636""},{""tag"":""上菜快"",""count"":""212""},{""tag"":""干净卫生"",""count"":""125""},{""tag"":""下午茶"",""count"":""358""},{""tag"":""工作餐"",""count"":""331""},{""tag"":""朋友聚餐"",""count"":""178""},{""tag"":""请客"",""count"":""66""},{""tag"":""开放厨房"",""count"":""61""},{""tag"":""文艺清新"",""count"":""46""},{""tag"":""家庭聚餐"",""count"":""28""}]",
"http://www.dianping.com/shop/27248517","27248517","lavender意面","[""上海餐厅"",""打浦桥"",""西餐""]","五星商户","31.207939","121.467159","68元","[{""score"":""9.1"",""score_title"":""口味""},{""score"":""9.2"",""score_title"":""环境""},{""score"":""9.1"",""score_title"":""服务""}]","790","[{""tag"":""回头客"",""count"":""17""},{""tag"":""有萌宠"",""count"":""12""},{""tag"":""干净卫生"",""count"":""29""},{""tag"":""海鲜棒"",""count"":""5""},{""tag"":""肉类好"",""count"":""21""},{""tag"":""味道赞"",""count"":""173""},{""tag"":""弄堂小店"",""count"":""93""},{""tag"":""下午茶"",""count"":""59""},{""tag"":""文艺清新"",""count"":""45""},{""tag"":""工作餐"",""count"":""17""}]",
"http://www.dianping.com/shop/19804519","19804519","转角上海老弄堂餐厅","[""上海餐厅"",""淮海路"",""本帮江浙菜""]","准五星商户","31.220866","121.463297","130元","[{""score"":""8.6"",""score_title"":""口味""},{""score"":""9.0"",""score_title"":""环境""},{""score"":""8.3"",""score_title"":""服务""}]","2144","[{""tag"":""回头客"",""count"":""71""},{""tag"":""干净卫生"",""count"":""34""},{""tag"":""家庭聚餐"",""count"":""45""},{""tag"":""请客"",""count"":""43""},{""tag"":""朋友聚餐"",""count"":""28""},{""tag"":""工作餐"",""count"":""17""},{""tag"":""弄堂小店"",""count"":""13""},{""tag"":""下午茶"",""count"":""6""},{""tag"":""文艺清新"",""count"":""4""},{""tag"":""深夜食堂"",""count"":""3""}]",
"http://www.dianping.com/shop/67519205","67519205","Green&Safe(新天地店)","[""上海餐厅"",""淮海路"",""西餐"",""西式简餐""]","准五星商户","31.220675","121.475045","179元","[{""score"":""8.5"",""score_title"":""口味""},{""score"":""9.0"",""score_title"":""环境""},{""score"":""8.2"",""score_title"":""服务""}]","1854","[{""tag"":""菜品健康"",""count"":""106""},{""tag"":""回头客"",""count"":""89""},{""tag"":""上菜快"",""count"":""15""},{""tag"":""干净卫生"",""count"":""16""},{""tag"":""Brunch"",""count"":""119""},{""tag"":""下午茶"",""count"":""62""},{""tag"":""朋友聚餐"",""count"":""41""},{""tag"":""文艺清新"",""count"":""16""},{""tag"":""请客"",""count"":""9""}]",
"http://www.dianping.com/shop/4516603","4516603","天辣绿色时尚餐厅(日月光中心广场店)","[""上海餐厅"",""打浦桥"",""川菜"",""川菜/家常菜""]","准五星商户","31.206749","121.468778","107元","[{""score"":""8.7"",""score_title"":""口味""},{""score"":""8.8"",""score_title"":""环境""},{""score"":""8.7"",""score_title"":""服务""}]","15964","[{""tag"":""回头客"",""count"":""1066""},{""tag"":""干净卫生"",""count"":""462""},{""tag"":""上菜快"",""count"":""137""},{""tag"":""牛肉赞"",""count"":""74""},{""tag"":""菜品不错"",""count"":""1292""},{""tag"":""朋友聚餐"",""count"":""196""},{""tag"":""请客"",""count"":""115""},{""tag"":""下午茶"",""count"":""98""},{""tag"":""家庭聚餐"",""count"":""29""},{""tag"":""公司聚餐"",""count"":""29""}]",
"http://www.dianping.com/shop/69208935","69208935","CrazyOnes西班牙海鲜饭(日月光店)","[""上海餐厅"",""打浦桥"",""西餐"",""西班牙菜""]","准五星商户","31.205958","121.469346","114元","[{""score"":""8.4"",""score_title"":""口味""},{""score"":""8.7"",""score_title"":""环境""},{""score"":""8.9"",""score_title"":""服务""}]","1002","[{""tag"":""回头客"",""count"":""22""},{""tag"":""上菜快"",""count"":""12""},{""tag"":""干净卫生"",""count"":""11""},{""tag"":""海鲜棒"",""count"":""26""},{""tag"":""牛肉赞"",""count"":""46""},{""tag"":""主食赞"",""count"":""138""},{""tag"":""点心好"",""count"":""25""},{""tag"":""高大上"",""count"":""4""},{""tag"":""菜品不错"",""count"":""76""},{""tag"":""工作餐"",""count"":""25""}]",
"http://www.dianping.com/shop/22829196","22829196","客倌来串烧肉(淮海店)","[""上海餐厅"",""淮海路"",""烧烤""]","准五星商户","31.221933","121.470878","123元","[{""score"":""8.6"",""score_title"":""口味""},{""score"":""8.6"",""score_title"":""环境""},{""score"":""8.6"",""score_title"":""服务""}]","3924","[{""tag"":""回头客"",""count"":""103""},{""tag"":""上菜快"",""count"":""52""},{""tag"":""撸串圣地"",""count"":""42""},{""tag"":""干净卫生"",""count"":""75""},{""tag"":""海鲜棒"",""count"":""23""},{""tag"":""主食赞"",""count"":""34""},{""tag"":""高大上"",""count"":""9""},{""tag"":""深夜食堂"",""count"":""59""},{""tag"":""朋友聚餐"",""count"":""57""},{""tag"":""工作餐"",""count"":""56""}]",
"http://www.dianping.com/shop/21585481","21585481","Sawadeeka萨瓦蒂卡泰国料理(淮海店)","[""上海餐厅"",""淮海路"",""东南亚菜"",""泰国菜""]","四星商户","31.21906","121.46488","127元","[{""score"":""7.7"",""score_title"":""口味""},{""score"":""8.5"",""score_title"":""环境""},{""score"":""8.0"",""score_title"":""服务""}]","2867","[{""tag"":""回头客"",""count"":""53""},{""tag"":""干净卫生"",""count"":""20""},{""tag"":""海鲜棒"",""count"":""12""},{""tag"":""肉类好"",""count"":""147""},{""tag"":""工作餐"",""count"":""32""},{""tag"":""朋友聚餐"",""count"":""25""},{""tag"":""现做现卖"",""count"":""7""},{""tag"":""下午茶"",""count"":""5""},{""tag"":""深夜食堂"",""count"":""4""},{""tag"":""文艺清新"",""count"":""4""}]",
"http://www.dianping.com/shop/58039287","58039287","UTOP Lacucina创意西餐厅","[""上海餐厅"",""打浦桥"",""西餐"",""意大利菜""]","准五星商户","31.20585","121.47825","155元","[{""score"":""8.3"",""score_title"":""口味""},{""score"":""9.0"",""score_title"":""环境""},{""score"":""8.8"",""score_title"":""服务""}]","219","[{""tag"":""回头客"",""count"":""4""},{""tag"":""干净卫生"",""count"":""4""},{""tag"":""牛肉赞"",""count"":""3""},{""tag"":""点心好"",""count"":""9""},{""tag"":""菜品不错"",""count"":""21""},{""tag"":""味道赞"",""count"":""41""},{""tag"":""环境优雅"",""count"":""38""},{""tag"":""服务热情"",""count"":""43""},{""tag"":""工作餐"",""count"":""16""},{""tag"":""下午茶"",""count"":""9""}]",
"http://www.dianping.com/shop/69608275","69608275","Fifty","[""上海餐厅"",""打浦桥"",""西餐""]","四星商户","31.204243","121.47101","405元","[{""score"":""7.7"",""score_title"":""口味""},{""score"":""9.0"",""score_title"":""环境""},{""score"":""8.3"",""score_title"":""服务""}]","313","[{""tag"":""回头客"",""count"":""3""},{""tag"":""牛肉赞"",""count"":""16""},{""tag"":""海鲜棒"",""count"":""5""},{""tag"":""高大上"",""count"":""11""},{""tag"":""点心好"",""count"":""20""},{""tag"":""菜品不错"",""count"":""37""},{""tag"":""味道赞"",""count"":""60""},{""tag"":""环境优雅"",""count"":""67""},{""tag"":""下午茶"",""count"":""19""},{""tag"":""Brunch"",""count"":""6""}]",
"http://www.dianping.com/shop/75661045","75661045","莫乙安(新天地店)","[""上海餐厅"",""新天地"",""小吃快餐"",""小吃""]","四星商户","31.22037","121.47793","51元","[{""score"":""7.9"",""score_title"":""口味""},{""score"":""8.1"",""score_title"":""环境""},{""score"":""7.7"",""score_title"":""服务""}]","183","[{""tag"":""上菜快"",""count"":""4""},{""tag"":""回头客"",""count"":""3""},{""tag"":""干净卫生"",""count"":""19""},{""tag"":""牛肉赞"",""count"":""4""},{""tag"":""高大上"",""count"":""4""},{""tag"":""主食赞"",""count"":""4""},{""tag"":""味道赞"",""count"":""40""},{""tag"":""菜品不错"",""count"":""13""},{""tag"":""点心好"",""count"":""3""},{""tag"":""环境优雅"",""count"":""36""}]",
